EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
87468,1698638,REGULAR,KASHMIR RESTAURANT,,1277 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,9/1/22 0:00,89,C,KASHMIR RESTAURANT,,3591
87470,1677241,REGULAR,MARYANITA NURSERY & PRESCHOOL,,2301 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,6/6/22 0:00,99,A,MARYANITA NURSERY & PRESCHOOL,,3592
89079,1697556,REGULAR,HEART & SOY,,1216 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,8/29/22 0:00,97,A,HEART & SOY,,3593
89080,1663940,REGULAR,BELLARMINE PALIO,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,4/7/22 0:00,99,A,BELLARMINE PALIO,,3595
89080,1697199,REGULAR,BELLARMINE PALIO,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,8/26/22 0:00,100,A,BELLARMINE PALIO,,3596
89081,1695496,REGULAR,DIXIE FOOD  MART,,3512 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,8/19/22 0:00,90,,DIXIE FOOD  MART,,3598
89081,1681994,COMPLAINT,DIXIE FOOD  MART,,3512 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,6/2/22 0:00,0,,DIXIE FOOD  MART,,3599
91156,1702495,REGULAR,THE FUDGERY,,416 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,9/19/22 0:00,97,A,THE FUDGERY,,3601
91381,1669573,REGULAR,ZAXBY'S #42401,,5025 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,5/3/22 0:00,94,A,ZAXBY'S #42401,,3602
89829,1709927,FOLLOWUP,PLEASE & THANK YOU,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,9/30/22 0:00,99,,PLEASE & THANK YOU,,3604
89090,1701839,REGULAR,SPROUTLINGS PEDIATRIC DAYCARE,,3701 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,9/15/22 0:00,99,A,SPROUTLINGS PEDIATRIC DAYCARE,,3605
91388,1690780,REGULAR,FAMILY DOLLAR #29071,,4335 BARDSTOWN RD,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,8/1/22 0:00,91,,FAMILY DOLLAR #29071,,3606
91388,1693032,FOLLOWUP,FAMILY DOLLAR #29071,,4335 BARDSTOWN RD,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,8/8/22 0:00,97,,FAMILY DOLLAR #29071,,3607
91388,1710028,COMPLAINT,FAMILY DOLLAR #29071,,4335 BARDSTOWN RD,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,8/1/22 0:00,0,,FAMILY DOLLAR #29071,,3608
91391,1692589,REGULAR,WRIGHT PLACE DAY CARE,,600 S 18TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,8/8/22 0:00,100,A,WRIGHT PLACE DAY CARE,,3609
91445,1681008,REGULAR,WILTSHIRE PANTRY MOBILE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,6/4/22 0:00,100,,WILTSHIRE PANTRY MOBILE,,3611
91448,1678440,REGULAR,WOLF CREEK SNACK BAR,,4400 WOLFSPRING DR,,LOUISVILLE,KY,40241,PRE-PACKAGED RETAIL,6/9/22 0:00,99,,WOLF CREEK SNACK BAR,,3612
91454,1693008,REGULAR,MORTON'S STEAKHOUSE,,626 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,8/9/22 0:00,95,A,MORTON'S STEAKHOUSE,,3613
91465,1703964,COMPLAINT,HIGHLANDS TAP ROOM GRILL,,1058 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,9/6/22 0:00,0,,HIGHLANDS TAP ROOM GRILL,,3615
91465,1703965,FOLLOWUP,HIGHLANDS TAP ROOM GRILL,,1058 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,9/12/22 0:00,0,,HIGHLANDS TAP ROOM GRILL,,3616
91465,1700179,REGULAR,HIGHLANDS TAP ROOM GRILL,,1058 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,9/6/22 0:00,93,A,HIGHLANDS TAP ROOM GRILL,,3617
91465,1699495,REGULAR,HIGHLANDS TAP ROOM GRILL,,1058 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,9/6/22 0:00,93,A,HIGHLANDS TAP ROOM GRILL,,3618
91466,1697077,REGULAR,FUNMI'S CAFE,,3028 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,8/26/22 0:00,100,A,FUNMI'S CAFE,,3620
91494,1695877,REGULAR,DOLLAR GENERAL #9448,,5501 CLEARWATER FARM BLVD,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,8/22/22 0:00,97,,DOLLAR GENERAL #9448,,3622
91503,1678548,COMPLAINT,SPALDING DINING SERVICES,,812 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,5/31/22 0:00,0,,SPALDING DINING SERVICES,,3623
91503,1678549,OFFICE,SPALDING DINING SERVICES,,812 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,6/6/22 0:00,0,,SPALDING DINING SERVICES,,3624
91503,1675798,REGULAR,SPALDING DINING SERVICES,,812 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,5/31/22 0:00,97,A,SPALDING DINING SERVICES,,3625
91559,1676650,REGULAR,DOLLAR TREE #5046,,10309 DIXIE HWY,,LOUISVILLE,KY,40272,PRE-PACKAGED RETAIL,6/2/22 0:00,95,,DOLLAR TREE #5046,,3627
91562,1698613,REGULAR,SISSY'S LIQUOR AND GROCERY,,3947 S 5TH ST,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,9/1/22 0:00,99,,SISSY'S LIQUOR AND GROCERY,,3628
91643,1674533,REGULAR,ART EATABLES,,631 S 4TH ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,5/24/22 0:00,99,,ART EATABLES,,3629
91646,1683510,REGULAR,NEW VIEW BAR AND GRILL,,7601 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,6/29/22 0:00,96,A,NEW VIEW BAR AND GRILL,,3630
91664,1710278,REGULAR,TIN ROOF,,3921 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,10/18/22 0:00,100,A,TIN ROOF,,3632
91677,1689182,REGULAR,CRACKER BARREL #650,,11000 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",7/25/22 0:00,97,A,CRACKER BARREL #650,,3635
91677,1689183,REGULAR,CRACKER BARREL #650,,11000 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",7/25/22 0:00,99,,CRACKER BARREL #650,,3636
91679,1678892,REGULAR,SUPER USA #5,,5901 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/7/22 0:00,99,A,SUPER USA #5,,3639
91679,1678893,REGULAR,SUPER USA #5,,5901 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/7/22 0:00,93,,SUPER USA #5,,3640
91685,1668701,FOLLOWUP,HEART SONG,,9260 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,4/28/22 0:00,99,A,HEART SONG,,3643
91685,1666784,REGULAR,HEART SONG,,9260 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,4/21/22 0:00,95,C,HEART SONG,,3644
91707,1673703,REGULAR,O'CHARLEY'S,,1901 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,5/20/22 0:00,98,A,O'CHARLEY'S,,3650
91707,1710360,REGULAR,O'CHARLEY'S,,1901 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,10/18/22 0:00,98,A,O'CHARLEY'S,,3651
91708,1693902,REGULAR,RAINBOW BLOSSOM,,12232 SHELBYVILLE RD,,LOUISVILLE,KY,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/11/22 0:00,100,A,RAINBOW BLOSSOM,,3653
90708,1676943,REGULAR,SUBWAY,,2716 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,6/3/22 0:00,89,C,SUBWAY,,3655
89446,1710291,REGULAR,CADENCE ACADEMY PRESCHOOL,,8715 OLD BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,10/18/22 0:00,100,A,CADENCE ACADEMY PRESCHOOL,,3657
89829,1709963,COMPLAINT,PLEASE & THANK YOU,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,9/30/22 0:00,0,,PLEASE & THANK YOU,,3658
91708,1693903,REGULAR,RAINBOW BLOSSOM,,12232 SHELBYVILLE RD,,LOUISVILLE,KY,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/11/22 0:00,100,,RAINBOW BLOSSOM,,3659
90352,1709266,REGULAR,VALIANT CHRISTIAN ACADEMY,,5627 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,10/14/22 0:00,99,A,VALIANT CHRISTIAN ACADEMY,,3661
89452,1672313,REGULAR,PUSSY CAT,,4744 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,5/13/22 0:00,100,A,PUSSY CAT,,3662
90118,1677299,REGULAR,QDOBA #2713,,1832 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,6/6/22 0:00,95,A,QDOBA #2713,,3663
90365,1701237,REGULAR,SUBWAY #3253,,5240 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,9/13/22 0:00,100,A,SUBWAY #3253,,3664
89091,1700690,REGULAR,BROWNTOWN OUTFITTERS,,911 GRADE LN,,LOUISVILLE,KY,40213,PRE-PACKAGED RETAIL,9/12/22 0:00,99,,BROWNTOWN OUTFITTERS,,3665
90118,1681904,COMPLAINT,QDOBA #2713,,1832 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,6/6/22 0:00,0,,QDOBA #2713,,3666
89095,1684208,REGULAR,BISTRO 634,,634 S FLOYD ST,,LOUISVILLE,KY,40202,FOOD SERVICE,7/5/22 0:00,100,A,BISTRO 634,,3672
89456,1669997,REGULAR,CADENCE ACADEMY PRESCHOOL,,8106 OLD BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,5/3/22 0:00,100,A,CADENCE ACADEMY PRESCHOOL,,3673
89845,1676097,REGULAR,FAMILY DOLLAR #21031,,3201 KRISTIN WAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,6/1/22 0:00,97,,FAMILY DOLLAR #21031,,3674
90118,1681905,OFFICE,QDOBA #2713,,1832 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,6/13/22 0:00,0,,QDOBA #2713,,3677
90724,1663938,REGULAR,BELLARMINE TRACK & FIELD CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,4/7/22 0:00,100,A,BELLARMINE TRACK & FIELD CONCESSIONS,,3678
91733,1708229,REGULAR,ROSES #530,,3220 CRUMS LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,10/11/22 0:00,100,,ROSES #530,,3679
89873,1692956,REGULAR,HILLTOP TAVERN,,1800 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,8/9/22 0:00,98,A,HILLTOP TAVERN,,3682
90724,1710577,REGULAR,BELLARMINE TRACK & FIELD CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,10/19/22 0:00,99,A,BELLARMINE TRACK & FIELD CONCESSIONS,,3685
91739,1672308,REGULAR,CASPIAN GRILL PERSIAN BISTRO,,2716 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,5/13/22 0:00,100,A,CASPIAN GRILL PERSIAN BISTRO,,3686
90452,1689098,REGULAR,FLORAL GRIND,,10700 W MANSLICK RD,,FAIRDALE,KY,40118,FOOD SERVICE,7/26/22 0:00,99,A,FLORAL GRIND,,3687
89097,1673714,FOLLOWUP,QUICK FOOD MART,,7031 GLOBAL DR,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/20/22 0:00,99,,QUICK FOOD MART,,3688
89497,1680222,REGULAR,THE COMFY COW,,2221 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,6/16/22 0:00,98,A,THE COMFY COW,,3691
90725,1663939,REGULAR,BELLARMINE SOFTBALL CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,4/7/22 0:00,98,A,BELLARMINE SOFTBALL CONCESSIONS,,3692
91739,1709116,REGULAR,CASPIAN GRILL PERSIAN BISTRO,,2716 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,10/13/22 0:00,96,A,CASPIAN GRILL PERSIAN BISTRO,,3693
89097,1672303,REGULAR,QUICK FOOD MART,,7031 GLOBAL DR,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/13/22 0:00,96,A,QUICK FOOD MART,,3695
89878,1704115,REGULAR,SIMPLY THAI,,12003 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,9/26/22 0:00,99,A,SIMPLY THAI,,3696
89880,1690459,REGULAR,SUBWAY,,12613 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,7/29/22 0:00,97,A,SUBWAY,,3698
89884,1686089,REGULAR,SAINT TERESA OF CALCUTTA,,903 FAIRDALE RD,,FAIRDALE,KY,40118,FOOD SERVICE,7/13/22 0:00,99,A,SAINT TERESA OF CALCUTTA,,3700
89892,1663158,REGULAR,COME BACK INN,,909 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,4/5/22 0:00,90,A,COME BACK INN,,3702
89892,1670121,COMPLAINT,COME BACK INN,,909 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,4/5/22 0:00,0,,COME BACK INN,,3703
89892,1706951,FOLLOWUP,COME BACK INN,,909 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,9/16/22 0:00,0,,COME BACK INN,,3704
89901,1694742,REGULAR,RIVER ROAD BBQ,,3017 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,8/16/22 0:00,100,A,RIVER ROAD BBQ,,3706
89909,1698748,REGULAR,EAGLE PUB @ BEST WESTERN LOUISVILLE EAST,,9802 BUNSEN PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,9/1/22 0:00,100,A,EAGLE PUB @ BEST WESTERN LOUISVILLE EAST,,3708
89911,1678631,SURVEY,FANTASTIC MARKET,,2600 BANK ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,5/27/22 0:00,0,,FANTASTIC MARKET,,3710
89911,1710257,REGULAR,FANTASTIC MARKET,,2600 BANK ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,10/18/22 0:00,97,,FANTASTIC MARKET,,3711
89918,1701196,REGULAR,LA CHAPINLANDIA,,1209 MCCAWLEY RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",9/13/22 0:00,95,A,LA CHAPINLANDIA,,3712
89918,1701198,REGULAR,LA CHAPINLANDIA,,1209 MCCAWLEY RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",9/13/22 0:00,95,,LA CHAPINLANDIA,,3713
89932,1690831,REGULAR,BRUEGGERS BAKERY CAFE,,119 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,7/25/22 0:00,98,A,BRUEGGERS BAKERY CAFE,,3716
89940,1672567,REGULAR,EL NOPAL,,3945 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,5/16/22 0:00,97,A,EL NOPAL,,3718
89948,1681388,REGULAR,MIAMI FOOD MARKET,,5307 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/22/22 0:00,95,A,MIAMI FOOD MARKET,,3722
89948,1681389,REGULAR,MIAMI FOOD MARKET,,5307 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/22/22 0:00,99,,MIAMI FOOD MARKET,,3723
89995,1699465,REGULAR,TRAVELING KITCHEN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,9/6/22 0:00,97,A,TRAVELING KITCHEN,,3726
89998,1701218,REGULAR,DONGAR FOOD MART #532,,1735 NEWBURG RD,,LOUISVILLE,KY,40205,PRE-PACKAGED RETAIL,9/13/22 0:00,99,,DONGAR FOOD MART #532,,3727
89998,1678345,COMPLAINT,DONGAR FOOD MART #532,,1735 NEWBURG RD,,LOUISVILLE,KY,40205,PRE-PACKAGED RETAIL,5/24/22 0:00,0,,DONGAR FOOD MART #532,,3728
90033,1669255,REGULAR,MALE HIGH SCHOOL FOOTBALL CONCESSION,,4400 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,5/2/22 0:00,100,A,MALE HIGH SCHOOL FOOTBALL CONCESSION,,3729
90047,1669585,REGULAR,WING STOP,,4812 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,5/3/22 0:00,95,A,WING STOP,,3731
90047,1669586,REGULAR,WING STOP,,4812 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,5/3/22 0:00,95,A,WING STOP,,3732
90063,1667398,REGULAR,PRECIOUS MOMENTS PRESCHOOL ACADEMY,,4810 POPLAR PLACE DR,,LOUISVILLE,KY,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,4/25/22 0:00,100,A,PRECIOUS MOMENTS PRESCHOOL ACADEMY,,3734
90074,1681007,REGULAR,MT FUJI,,309 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,6/21/22 0:00,96,A,MT FUJI,,3736
90101,1670261,REGULAR,QDOBA #2098,,4059 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,5/5/22 0:00,97,A,QDOBA #2098,,3739
90725,1710576,REGULAR,BELLARMINE SOFTBALL CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,10/19/22 0:00,98,A,BELLARMINE SOFTBALL CONCESSIONS,,3741
89097,1672304,REGULAR,QUICK FOOD MART,,7031 GLOBAL DR,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/13/22 0:00,97,,QUICK FOOD MART,,3742
90465,1671719,REGULAR,CHAMPIONS TRACE FIELD HOUSE,,4515 CHAMPIONS TRACE LN,,LOUISVILLE,KY,40218,STATIONARY RESTRICTED CONCESSON,5/11/22 0:00,100,,CHAMPIONS TRACE FIELD HOUSE,,3744
89580,1672804,FOLLOWUP,SUBWAY,,12907 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,4/6/22 0:00,0,,SUBWAY,,3745
90726,1663937,REGULAR,BELLARMINE KNIGHTS HALL CONCESSION,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,4/7/22 0:00,100,A,BELLARMINE KNIGHTS HALL CONCESSION,,3746
90483,1685016,REGULAR,HEINE BROTHERS COFFEE,,805 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE,7/7/22 0:00,99,A,HEINE BROTHERS COFFEE,,3748
90726,1710578,REGULAR,BELLARMINE KNIGHTS HALL CONCESSION,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,10/19/22 0:00,99,A,BELLARMINE KNIGHTS HALL CONCESSION,,3749
89580,1672805,FOLLOWUP,SUBWAY,,12907 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,4/8/22 0:00,0,,SUBWAY,,3751
91775,1667051,REGULAR,FAIRDALE YOUTH BASEBALL CONCESSION,,709 FAIRDALE RD,,FAIRDALE,KY,40118,FOOD SERVICE,4/22/22 0:00,97,A,FAIRDALE YOUTH BASEBALL CONCESSION,,3754
90120,1695267,REGULAR,QDOBA #2274,,2730 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,8/18/22 0:00,100,A,QDOBA #2274,,3756
89156,1697049,REGULAR,LITTLE JEWELS & GEMS,,4144 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,8/26/22 0:00,99,A,LITTLE JEWELS & GEMS,,3757
89580,1707257,REGULAR,SUBWAY,,12907 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,10/7/22 0:00,99,A,SUBWAY,,3758
90490,1698466,REGULAR,AFC SUSHI @ KROGER #360,,6900 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,8/31/22 0:00,100,A,AFC SUSHI @ KROGER #360,,3759
90766,1667049,REGULAR,KONA ICE 3887,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,4/24/22 0:00,100,,KONA ICE 3887,,3761
89581,1696861,REGULAR,CHARLEY'S GRILLED SUBS,,4801 OUTER LOOP STE FC4,,LOUISVILLE,KY,40219,FOOD SERVICE,8/25/22 0:00,98,A,CHARLEY'S GRILLED SUBS,,3764
91803,1701787,REGULAR,CAFE AROMA,,2020 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,9/15/22 0:00,96,A,CAFE AROMA,,3765
90493,1680983,REGULAR,FAMILY DOLLAR #28914,,6312 GREENWOOD RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,6/21/22 0:00,96,,FAMILY DOLLAR #28914,,3766
90126,1683484,REGULAR,QDOBA #2546,,11910 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,FOOD SERVICE,6/29/22 0:00,99,A,QDOBA #2546,,3767
90766,1681041,REGULAR,KONA ICE 3887,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,6/11/22 0:00,100,,KONA ICE 3887,,3769
91804,1694647,REGULAR,SCARLET HOPE,,2305 SYCAMORE AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,8/16/22 0:00,100,A,SCARLET HOPE,,3771
90495,1666258,REGULAR,LIGHTHOUSE COMMUNITY CENTER,,5312 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40228,FOOD SERVICE,4/19/22 0:00,100,A,LIGHTHOUSE COMMUNITY CENTER,,3772
90788,1664182,REGULAR,VALLEY MASONIC LODGE 511,,9619 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,4/8/22 0:00,100,A,VALLEY MASONIC LODGE 511,,3775
90495,1706387,REGULAR,LIGHTHOUSE COMMUNITY CENTER,,5312 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40228,FOOD SERVICE,10/5/22 0:00,98,A,LIGHTHOUSE COMMUNITY CENTER,,3778
90128,1692993,REGULAR,QDOBA #2632,,312 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,8/9/22 0:00,99,A,QDOBA #2632,,3779
90788,1709287,REGULAR,VALLEY MASONIC LODGE 511,,9619 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,10/14/22 0:00,100,A,VALLEY MASONIC LODGE 511,,3781
91805,1678312,SURVEY,DOLLAR GENERAL #59,,8701 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,PRE-PACKAGED RETAIL,5/26/22 0:00,0,,DOLLAR GENERAL #59,,3782
89185,1695233,REGULAR,PORTLAND CHRISTIAN SCHOOL,,8509 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,8/18/22 0:00,100,A,PORTLAND CHRISTIAN SCHOOL,,3783
91834,1664219,REGULAR,SNACK SHOP,,120 W BROADWAY,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,4/8/22 0:00,100,,SNACK SHOP,,3784
90789,1664793,REGULAR,DOLLAR GENERAL #2044,,4207 MEDALLIAN CT,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,4/12/22 0:00,98,,DOLLAR GENERAL #2044,,3787
90496,1683823,REGULAR,QDOBA #2753,,1831 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,6/30/22 0:00,95,A,QDOBA #2753,,3788
89596,1665235,FOLLOWUP,DOUBLE DRAGON,,1255 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,4/7/22 0:00,0,,DOUBLE DRAGON,,3791
89248,1695362,FOLLOWUP,DOLLAR TREE #4601,,2815 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,8/18/22 0:00,100,,DOLLAR TREE #4601,,3793
91847,1691601,REGULAR,PAPA MURPHY'S NW1,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,8/4/22 0:00,100,A,PAPA MURPHY'S NW1,,3794
90789,1697126,REGULAR,DOLLAR GENERAL #2044,,4207 MEDALLIAN CT,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,8/26/22 0:00,97,,DOLLAR GENERAL #2044,,3795
90129,1691019,REGULAR,QDOBA #2641,,6814 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,8/2/22 0:00,93,A,QDOBA #2641,,3797
89248,1693776,REGULAR,DOLLAR TREE #4601,,2815 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,8/11/22 0:00,94,,DOLLAR TREE #4601,,3799
91847,1673924,COMPLAINT,PAPA MURPHY'S NW1,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,5/12/22 0:00,0,,PAPA MURPHY'S NW1,,3800
90826,1678895,FOLLOWUP,BURGER KING #891,,11300 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,6/9/22 0:00,98,A,BURGER KING #891,,3801
89627,1696003,REGULAR,BAXTER BAR & GRILL,,942 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,8/22/22 0:00,98,A,BAXTER BAR & GRILL,,3802
90552,1669946,REGULAR,LONGHORN STEAKHOUSE #5429,,4813 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,5/4/22 0:00,95,A,LONGHORN STEAKHOUSE #5429,,3804
89248,1678622,SURVEY,DOLLAR TREE #4601,,2815 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,5/27/22 0:00,0,,DOLLAR TREE #4601,,3805
91847,1673925,FOLLOWUP,PAPA MURPHY'S NW1,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,5/17/22 0:00,0,,PAPA MURPHY'S NW1,,3806
90826,1676615,REGULAR,BURGER KING #891,,11300 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,6/2/22 0:00,86,C,BURGER KING #891,,3807
89632,1710893,REGULAR,KIDS CAFE NEIGHBORHOOD HOUSE,,201 N 25TH ST,,LOUISVILLE,KY,40212,RETAIL WITH LIMITED SERVICE,10/20/22 0:00,97,,KIDS CAFE NEIGHBORHOOD HOUSE,,3808
